-48.55	-0.00017	0.00023	0.00016	7.0e-5	8.0e-5	8.0e-5	6.0e-5	6.0e-5	4.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5
-48.5	-0.00017	0.00024	0.00016	6.0e-5	8.0e-5	8.0e-5	6.0e-5	6.0e-5	4.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5
-48.45	-0.00017	0.00024	0.00016	6.0e-5	8.0e-5	7.0e-5	6.0e-5	6.0e-5	4.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5
-48.4	-0.00017	0.00024	0.00016	6.0e-5	8.0e-5	7.0e-5	6.0e-5	6.0e-5	4.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5
-48.35	-0.00017	0.00024	0.00016	6.0e-5	8.0e-5	7.0e-5	6.0e-5	6.0e-5	4.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5
-48.3	-0.00018	0.00025	0.00016	6.0e-5	8.0e-5	7.0e-5	6.0e-5	6.0e-5	4.0e-5	5.0e-5	6.0e-5	6.0e-5	6.0e-5
-48.25	-0.00018	0.00025	0.00016	5.0e-5	8.0e-5	7.0e-5	6.0e-5	6.0e-5	4.0e-5	5.0e-5	6.0e-5	6.0e-5	7.0e-5
-48.2	-0.00018	0.00025	0.00016	5.0e-5	8.0e-5	7.0e-5	6.0e-5	6.0e-5	4.0e-5	5.0e-5	6.0e-5	6.0e-5	7.0e-5
-48.15	-0.00018	0.00025	0.00015	5.0e-5	8.0e-5	6.0e-5	6.0e-5	6.0e-5	4.0e-5	5.0e-5	6.0e-5	6.0e-5	7.0e-5
-48.1	-0.00017	0.00025	0.00015	5.0e-5	8.0e-5	6.0e-5	6.0e-5	6.0e-5	4.0e-5	5.0e-5	6.0e-5	6.0e-5	7.0e-5
-48.05	-0.00017	0.00025	0.00015	5.0e-5	8.0e-5	6.0e-5	6.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	7.0e-5
-48.0	-0.00017	0.00026	0.00015	5.0e-5	8.0e-5	6.0e-5	5.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	7.0e-5
-47.95	-0.00016	0.00026	0.00015	5.0e-5	8.0e-5	6.0e-5	5.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	7.0e-5
-47.9	-0.00016	0.00026	0.00015	5.0e-5	8.0e-5	6.0e-5	5.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	8.0e-5
-47.85	-0.00015	0.00026	0.00015	5.0e-5	8.0e-5	6.0e-5	5.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	8.0e-5
-47.8	-0.00015	0.00027	0.00014	5.0e-5	8.0e-5	6.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	8.0e-5
-47.75	-0.00014	0.00027	0.00014	5.0e-5	8.0e-5	6.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	8.0e-5
-47.7	-0.00013	0.00027	0.00014	5.0e-5	8.0e-5	6.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	8.0e-5
-47.65	-0.00012	0.00027	0.00014	5.0e-5	8.0e-5	6.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	8.0e-5
-47.6	-0.00011	0.00027	0.00013	5.0e-5	8.0e-5	6.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	7.0e-5
-47.55	-0.0001	0.00027	0.00013	5.0e-5	8.0e-5	6.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	7.0e-5
-47.5	-9.0e-5	0.00027	0.00013	5.0e-5	8.0e-5	6.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	7.0e-5
-47.45	-8.0e-5	0.00027	0.00012	5.0e-5	7.0e-5	6.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	7.0e-5	7.0e-5
-47.4	-6.0e-5	0.00027	0.00012	5.0e-5	7.0e-5	6.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	7.0e-5	7.0e-5
-47.35	-5.0e-5	0.00027	0.00012	5.0e-5	7.0e-5	6.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	7.0e-5	7.0e-5
-47.3	-4.0e-5	0.00027	0.00011	5.0e-5	7.0e-5	6.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	7.0e-5	7.0e-5
-47.25	-3.0e-5	0.00027	0.00011	5.0e-5	7.0e-5	6.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	7.0e-5	6.0e-5
-47.2	-1.0e-5	0.00027	0.0001	5.0e-5	6.0e-5	6.0e-5	5.0e-5	4.0e-5	5.0e-5	6.0e-5	6.0e-5	7.0e-5	6.0e-5
-47.15	0.0	0.00027	0.0001	5.0e-5	6.0e-5	6.0e-5	5.0e-5	4.0e-5	5.0e-5	6.0e-5	6.0e-5	7.0e-5	6.0e-5
-47.1	2.0e-5	0.00027	9.0e-5	5.0e-5	6.0e-5	6.0e-5	5.0e-5	4.0e-5	5.0e-5	6.0e-5	6.0e-5	7.0e-5	6.0e-5
-47.05	3.0e-5	0.00027	9.0e-5	5.0e-5	6.0e-5	6.0e-5	5.0e-5	4.0e-5	5.0e-5	6.0e-5	6.0e-5	8.0e-5	6.0e-5
-47.0	4.0e-5	0.00027	9.0e-5	5.0e-5	5.0e-5	6.0e-5	5.0e-5	4.0e-5	5.0e-5	6.0e-5	6.0e-5	8.0e-5	6.0e-5
-46.95	6.0e-5	0.00027	8.0e-5	5.0e-5	5.0e-5	6.0e-5	5.0e-5	4.0e-5	6.0e-5	6.0e-5	6.0e-5	8.0e-5	5.0e-5
-46.9	7.0e-5	0.00027	8.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	4.0e-5	6.0e-5	7.0e-5	6.0e-5	8.0e-5	5.0e-5
-46.85	8.0e-5	0.00027	8.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	4.0e-5	6.0e-5	7.0e-5	6.0e-5	8.0e-5	5.0e-5
-46.8	9.0e-5	0.00028	8.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	4.0e-5	6.0e-5	7.0e-5	6.0e-5	8.0e-5	5.0e-5
-46.75	9.0e-5	0.00028	7.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	7.0e-5	6.0e-5	7.0e-5	5.0e-5
-46.7	0.0001	0.00029	7.0e-5	6.0e-5	4.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	7.0e-5	6.0e-5	7.0e-5	5.0e-5
-46.65	0.0001	0.00029	7.0e-5	6.0e-5	4.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	7.0e-5	6.0e-5	7.0e-5	5.0e-5
-46.6	0.0001	0.0003	7.0e-5	6.0e-5	4.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	6.0e-5	7.0e-5	5.0e-5
-46.55	0.0001	0.0003	7.0e-5	6.0e-5	4.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	6.0e-5	7.0e-5	6.0e-5
-46.5	0.0001	0.00031	6.0e-5	6.0e-5	4.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	6.0e-5	6.0e-5	6.0e-5
-46.45	0.0001	0.00031	6.0e-5	6.0e-5	4.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	6.0e-5	6.0e-5	6.0e-5
-46.4	0.0001	0.00032	6.0e-5	6.0e-5	4.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	6.0e-5	6.0e-5	6.0e-5
-46.35	0.0001	0.00032	6.0e-5	6.0e-5	4.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	6.0e-5	6.0e-5	6.0e-5
-46.3	0.0001	0.00032	6.0e-5	6.0e-5	4.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5
-46.25	0.0001	0.00033	6.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5
-46.2	0.0001	0.00033	6.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	6.0e-5	5.0e-5	7.0e-5
-46.15	0.0001	0.00033	6.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	6.0e-5	5.0e-5	7.0e-5
-46.1	0.0001	0.00033	5.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	5.0e-5	5.0e-5	7.0e-5
-46.05	0.0001	0.00032	5.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	5.0e-5	6.0e-5	5.0e-5	5.0e-5	5.0e-5	7.0e-5
-46.0	0.0001	0.00032	5.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	6.0e-5	5.0e-5	5.0e-5	5.0e-5	7.0e-5
-45.95	0.00011	0.00032	5.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	6.0e-5	5.0e-5	5.0e-5	5.0e-5	7.0e-5
-45.9	0.00011	0.00031	5.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	5.0e-5	7.0e-5
-45.85	0.00011	0.0003	4.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	5.0e-5	7.0e-5
-45.8	0.00012	0.00029	4.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	5.0e-5	8.0e-5
-45.75	0.00012	0.00028	4.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	5.0e-5	8.0e-5
-45.7	0.00013	0.00027	4.0e-5	5.0e-5	5.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	4.0e-5	6.0e-5	5.0e-5	8.0e-5
-45.65	0.00013	0.00026	3.0e-5	5.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	4.0e-5	6.0e-5	5.0e-5	8.0e-5
-45.6	0.00014	0.00025	3.0e-5	4.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	4.0e-5	6.0e-5	5.0e-5	8.0e-5
-45.55	0.00015	0.00024	3.0e-5	4.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	4.0e-5	7.0e-5	5.0e-5	9.0e-5
-45.5	0.00016	0.00023	3.0e-5	4.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	4.0e-5	7.0e-5	5.0e-5	9.0e-5
-45.45	0.00017	0.00023	3.0e-5	4.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	4.0e-5	7.0e-5	5.0e-5	9.0e-5
-45.4	0.00018	0.00022	3.0e-5	3.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	4.0e-5	7.0e-5	6.0e-5	9.0e-5
-45.35	0.00019	0.00021	3.0e-5	3.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	4.0e-5	6.0e-5	6.0e-5	9.0e-5
-45.3	0.0002	0.00021	2.0e-5	3.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	5.0e-5	4.0e-5	6.0e-5	6.0e-5	9.0e-5
-45.25	0.00022	0.0002	2.0e-5	3.0e-5	7.0e-5	6.0e-5	5.0e-5	6.0e-5	5.0e-5	4.0e-5	6.0e-5	7.0e-5	9.0e-5
-45.2	0.00023	0.0002	2.0e-5	3.0e-5	7.0e-5	6.0e-5	5.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	7.0e-5	9.0e-5
-45.15	0.00024	0.00019	2.0e-5	2.0e-5	7.0e-5	6.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	8.0e-5	9.0e-5
-45.1	0.00025	0.00019	2.0e-5	2.0e-5	7.0e-5	6.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	8.0e-5	9.0e-5
-45.05	0.00027	0.00019	2.0e-5	2.0e-5	7.0e-5	6.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	9.0e-5	9.0e-5
-45.0	0.00028	0.00019	2.0e-5	2.0e-5	7.0e-5	7.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	9.0e-5	9.0e-5
-44.95	0.00029	0.00018	2.0e-5	2.0e-5	7.0e-5	7.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	9.0e-5	9.0e-5
-44.9	0.0003	0.00018	1.0e-5	2.0e-5	7.0e-5	7.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	0.0001	9.0e-5
-44.85	0.00031	0.00018	1.0e-5	2.0e-5	7.0e-5	7.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	0.0001	9.0e-5
-44.8	0.00032	0.00018	1.0e-5	2.0e-5	7.0e-5	7.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	0.0001	9.0e-5
-44.75	0.00033	0.00018	1.0e-5	2.0e-5	7.0e-5	7.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	0.00011	9.0e-5
-44.7	0.00034	0.00017	1.0e-5	2.0e-5	7.0e-5	7.0e-5	5.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	0.00011	9.0e-5
-44.65	0.00035	0.00017	0.0	2.0e-5	7.0e-5	7.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	0.00011	9.0e-5
-44.6	0.00035	0.00016	0.0	2.0e-5	7.0e-5	7.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	7.0e-5	0.00011	9.0e-5
-44.55	0.00036	0.00016	-0.0	2.0e-5	7.0e-5	7.0e-5	5.0e-5	5.0e-5	5.0e-5	6.0e-5	7.0e-5	0.00011	9.0e-5
-44.5	0.00036	0.00015	-0.0	2.0e-5	7.0e-5	7.0e-5	5.0e-5	5.0e-5	4.0e-5	6.0e-5	7.0e-5	0.00011	9.0e-5
-44.45	0.00037	0.00014	-1.0e-5	2.0e-5	7.0e-5	7.0e-5	5.0e-5	6.0e-5	4.0e-5	7.0e-5	7.0e-5	0.00011	9.0e-5
-44.4	0.00037	0.00014	-1.0e-5	2.0e-5	7.0e-5	7.0e-5	5.0e-5	6.0e-5	4.0e-5	7.0e-5	7.0e-5	0.00011	9.0e-5
-44.35	0.00038	0.00013	-2.0e-5	2.0e-5	7.0e-5	7.0e-5	5.0e-5	6.0e-5	4.0e-5	7.0e-5	7.0e-5	0.00011	9.0e-5
-44.3	0.00038	0.00012	-2.0e-5	2.0e-5	6.0e-5	7.0e-5	5.0e-5	6.0e-5	4.0e-5	8.0e-5	8.0e-5	0.00011	9.0e-5
-44.25	0.00038	0.00011	-2.0e-5	3.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	4.0e-5	8.0e-5	8.0e-5	0.00011	9.0e-5
-44.2	0.00038	0.0001	-3.0e-5	3.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	4.0e-5	8.0e-5	8.0e-5	0.0001	8.0e-5
-44.15	0.00038	9.0e-5	-3.0e-5	3.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	4.0e-5	9.0e-5	8.0e-5	0.0001	8.0e-5
-44.1	0.00038	8.0e-5	-3.0e-5	3.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	4.0e-5	9.0e-5	8.0e-5	0.0001	8.0e-5
-44.05	0.00038	8.0e-5	-4.0e-5	3.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	5.0e-5	9.0e-5	8.0e-5	9.0e-5	8.0e-5
-44.0	0.00037	7.0e-5	-4.0e-5	4.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	5.0e-5	9.0e-5	9.0e-5	9.0e-5	7.0e-5
-43.95	0.00037	6.0e-5	-4.0e-5	4.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	5.0e-5	9.0e-5	9.0e-5	9.0e-5	7.0e-5
-43.9	0.00036	6.0e-5	-4.0e-5	4.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	5.0e-5	9.0e-5	9.0e-5	9.0e-5	7.0e-5
-43.85	0.00035	5.0e-5	-4.0e-5	4.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	5.0e-5	9.0e-5	9.0e-5	8.0e-5	7.0e-5
-43.8	0.00035	5.0e-5	-4.0e-5	4.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	9.0e-5	9.0e-5	8.0e-5	7.0e-5
-43.75	0.00034	5.0e-5	-4.0e-5	5.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	9.0e-5	0.0001	8.0e-5	7.0e-5
-43.7	0.00033	5.0e-5	-4.0e-5	5.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	8.0e-5	0.0001	7.0e-5	7.0e-5
-43.65	0.00033	5.0e-5	-4.0e-5	5.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	6.0e-5	8.0e-5	0.0001	7.0e-5	7.0e-5
-43.6	0.00032	4.0e-5	-4.0e-5	5.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	7.0e-5	8.0e-5	0.0001	7.0e-5	7.0e-5
-43.55	0.00031	4.0e-5	-4.0e-5	5.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	7.0e-5	8.0e-5	0.0001	6.0e-5	7.0e-5
-43.5	0.00031	4.0e-5	-4.0e-5	6.0e-5	6.0e-5	5.0e-5	5.0e-5	6.0e-5	7.0e-5	8.0e-5	0.0001	6.0e-5	7.0e-5
-43.45	0.0003	4.0e-5	-4.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	7.0e-5	7.0e-5	0.0001	6.0e-5	7.0e-5
-43.4	0.0003	4.0e-5	-4.0e-5	6.0e-5	6.0e-5	5.0e-5	6.0e-5	6.0e-5	7.0e-5	7.0e-5	0.0001	6.0e-5	7.0e-5
-43.35	0.00029	4.0e-5	-4.0e-5	6.0e-5	7.0e-5	5.0e-5	6.0e-5	6.0e-5	7.0e-5	7.0e-5	0.0001	6.0e-5	8.0e-5
-43.3	0.00029	4.0e-5	-4.0e-5	6.0e-5	7.0e-5	5.0e-5	6.0e-5	6.0e-5	7.0e-5	7.0e-5	9.0e-5	6.0e-5	8.0e-5
-43.25	0.00029	4.0e-5	-4.0e-5	7.0e-5	7.0e-5	5.0e-5	6.0e-5	6.0e-5	8.0e-5	7.0e-5	9.0e-5	6.0e-5	8.0e-5
-43.2	0.00029	4.0e-5	-4.0e-5	7.0e-5	7.0e-5	5.0e-5	7.0e-5	6.0e-5	8.0e-5	7.0e-5	9.0e-5	7.0e-5	8.0e-5
-43.15	0.00029	4.0e-5	-4.0e-5	7.0e-5	7.0e-5	5.0e-5	7.0e-5	6.0e-5	8.0e-5	6.0e-5	9.0e-5	7.0e-5	8.0e-5
-43.1	0.00029	4.0e-5	-4.0e-5	7.0e-5	7.0e-5	5.0e-5	7.0e-5	6.0e-5	8.0e-5	6.0e-5	8.0e-5	7.0e-5	8.0e-5
-43.05	0.00029	4.0e-5	-4.0e-5	7.0e-5	8.0e-5	5.0e-5	7.0e-5	6.0e-5	8.0e-5	6.0e-5	8.0e-5	7.0e-5	8.0e-5
-43.0	0.0003	4.0e-5	-4.0e-5	7.0e-5	8.0e-5	5.0e-5	8.0e-5	6.0e-5	8.0e-5	6.0e-5	8.0e-5	7.0e-5	8.0e-5
-42.95	0.0003	3.0e-5	-3.0e-5	8.0e-5	8.0e-5	5.0e-5	8.0e-5	6.0e-5	8.0e-5	6.0e-5	8.0e-5	8.0e-5	8.0e-5
-42.9	0.00031	3.0e-5	-3.0e-5	8.0e-5	8.0e-5	5.0e-5	8.0e-5	6.0e-5	8.0e-5	6.0e-5	7.0e-5	8.0e-5	8.0e-5
-42.85	0.00032	2.0e-5	-3.0e-5	8.0e-5	8.0e-5	6.0e-5	8.0e-5	6.0e-5	9.0e-5	6.0e-5	7.0e-5	8.0e-5	8.0e-5
-42.8	0.00033	2.0e-5	-3.0e-5	8.0e-5	8.0e-5	6.0e-5	8.0e-5	6.0e-5	9.0e-5	6.0e-5	7.0e-5	8.0e-5	8.0e-5
-42.75	0.00034	1.0e-5	-3.0e-5	8.0e-5	8.0e-5	6.0e-5	8.0e-5	5.0e-5	9.0e-5	6.0e-5	7.0e-5	8.0e-5	8.0e-5
-42.7	0.00035	0.0	-3.0e-5	8.0e-5	8.0e-5	6.0e-5	8.0e-5	5.0e-5	9.0e-5	6.0e-5	7.0e-5	8.0e-5	9.0e-5
-42.65	0.00036	-1.0e-5	-3.0e-5	8.0e-5	8.0e-5	6.0e-5	8.0e-5	5.0e-5	9.0e-5	6.0e-5	7.0e-5	8.0e-5	9.0e-5
-42.6	0.00037	-1.0e-5	-3.0e-5	8.0e-5	8.0e-5	6.0e-5	8.0e-5	5.0e-5	8.0e-5	6.0e-5	7.0e-5	8.0e-5	9.0e-5
-42.55	0.00039	-2.0e-5	-3.0e-5	8.0e-5	8.0e-5	6.0e-5	8.0e-5	5.0e-5	8.0e-5	6.0e-5	7.0e-5	8.0e-5	0.0001
