114.0	8.09511	4.548	3.40546	119.87494	0.0
115.0	8.09597	4.54743	3.40595	120.39591	0.0
116.0	8.09688	4.54688	3.40645	120.98198	0.0
117.0	8.09783	4.54635	3.40696	121.62956	0.0
118.0	8.09882	4.54585	3.40748	122.33468	0.0
119.0	8.09985	4.54537	3.408	123.09319	0.0
120.0	8.10092	4.54492	3.40854	123.90087	0.0
121.0	8.10204	4.54448	3.40908	124.75346	0.0
122.0	8.10319	4.54407	3.40962	125.64678	0.0
123.0	8.10438	4.54367	3.41017	126.57671	0.0
124.0	8.10544	4.54325	3.4107	127.53922	0.0
125.0	8.10633	4.54279	3.41119	128.53038	0.0
126.0	8.10725	4.54235	3.41168	129.54636	0.0
127.0	8.10819	4.54191	3.41218	130.58345	0.0
128.0	8.10916	4.54149	3.41268	131.63799	0.0
129.0	8.11011	4.54106	3.41318	132.70644	0.0
130.0	8.11105	4.54064	3.41367	133.78532	0.0
131.0	8.11202	4.54022	3.41418	134.87125	0.0
132.0	8.11301	4.53981	3.41468	135.96091	0.0
133.0	8.11403	4.53942	3.4152	137.05105	0.0
134.0	8.11507	4.53903	3.41572	138.1385	0.0
135.0	8.11613	4.53866	3.41624	139.22014	0.0
136.0	8.11722	4.5383	3.41677	140.29296	0.0
137.0	8.11833	4.53794	3.4173	141.35399	0.0
138.0	8.11946	4.53759	3.41784	142.40035	0.0
139.0	8.12061	4.53726	3.41838	143.42925	0.0
140.0	8.12179	4.53693	3.41893	144.43798	0.0
141.0	8.12299	4.53661	3.41949	145.42392	0.0
142.0	8.1242	4.5363	3.42004	146.38455	0.0
143.0	8.12544	4.53599	3.42061	147.31744	0.0
144.0	8.1267	4.5357	3.42118	148.22028	0.0
145.0	8.12798	4.53541	3.42175	149.09088	0.0
146.0	8.12928	4.53512	3.42233	149.92714	0.0
147.0	8.1306	4.53485	3.42291	150.72712	0.0
148.0	8.13194	4.53458	3.42349	151.48898	0.0
149.0	8.1333	4.53432	3.42409	152.21103	0.0
150.0	8.13467	4.53407	3.42468	152.8917	0.0
151.0	8.13607	4.53382	3.42528	153.52957	0.0
152.0	8.13748	4.53358	3.42589	154.12338	0.0
153.0	8.13891	4.53335	3.42649	154.67197	0.0
154.0	8.14015	4.53306	3.42706	155.17437	0.0
155.0	8.14138	4.53278	3.42763	155.62974	0.0
156.0	8.14261	4.53249	3.4282	156.03739	0.0
157.0	8.14386	4.53221	3.42878	156.39676	0.0
158.0	8.14513	4.53193	3.42935	156.70745	0.0
159.0	8.14641	4.53166	3.42994	156.96921	0.0
160.0	8.14771	4.5314	3.43052	157.18191	0.0
161.0	8.14903	4.53114	3.43111	157.34557	0.0
162.0	8.15036	4.53089	3.43171	157.46034	0.0
163.0	8.15171	4.53065	3.43231	157.52649	0.0
164.0	8.15308	4.53041	3.43291	157.54443	0.0
165.0	8.15446	4.53018	3.43351	157.51468	0.0
166.0	8.15587	4.52996	3.43412	157.43787	0.0
167.0	8.15728	4.52974	3.43474	157.31473	0.0
168.0	8.15872	4.52953	3.43535	157.14611	0.0
169.0	8.16017	4.52932	3.43597	156.93294	0.0
170.0	8.16163	4.52912	3.4366	156.67625	0.0
171.0	8.16312	4.52893	3.43723	156.37715	0.0
172.0	8.16462	4.52874	3.43786	156.03683	0.0
173.0	8.16613	4.52856	3.4385	155.65653	0.0
174.0	8.16767	4.52839	3.43914	155.23761	0.0
175.0	8.16921	4.52822	3.43978	154.78145	0.0
176.0	8.17078	4.52806	3.44043	154.2895	0.0
177.0	8.17236	4.5279	3.44108	153.76328	0.0
178.0	8.17396	4.52776	3.44173	153.20435	0.0
179.0	8.17558	4.52762	3.44239	152.61435	0.0
180.0	8.17721	4.52749	3.44306	151.99494	0.0
181.0	8.17886	4.52736	3.44372	151.34787	0.0
182.0	8.18053	4.52725	3.44439	150.67493	0.0
183.0	8.18204	4.52708	3.44503	149.97798	0.0
184.0	8.18351	4.52691	3.44567	149.25895	0.0
185.0	8.18499	4.52674	3.44631	148.51984	0.0
186.0	8.18644	4.52655	3.44694	147.76275	0.0
187.0	8.18791	4.52638	3.44757	146.9899	0.0
188.0	8.18941	4.52623	3.44822	146.20358	0.0
189.0	8.19093	4.52608	3.44886	145.40628	0.0
190.0	8.19248	4.52595	3.44952	144.60062	0.0
191.0	8.19406	4.52584	3.45018	143.78941	0.0
192.0	8.19568	4.52575	3.45085	142.9757	0.0
193.0	8.19734	4.52569	3.45152	142.16282	0.0
194.0	8.19903	4.52564	3.4522	141.35439	0.0
195.0	8.20077	4.52562	3.4529	140.5544	0.0
196.0	8.20256	4.52564	3.4536	139.7673	0.0
197.0	8.2044	4.52569	3.45431	138.99801	0.0
198.0	8.2063	4.52577	3.45503	138.25206	0.0
199.0	8.20828	4.52591	3.45577	137.53569	0.0
200.0	8.21033	4.52609	3.45652	136.8559	0.0
201.0	8.21246	4.52634	3.45729	136.21876	0.0
202.0	8.21467	4.52663	3.45807	135.61883	0.0
203.0	8.21694	4.52697	3.45886	135.05133	0.0
204.0	8.21927	4.52734	3.45966	134.51205	0.0
205.0	8.22164	4.52774	3.46047	133.99732	0.0
206.0	8.22406	4.52818	3.46129	133.50394	0.0
207.0	8.22652	4.52863	3.46212	133.02912	0.0
208.0	8.229	4.52911	3.46295	132.57046	0.0
209.0	8.23152	4.52961	3.46379	132.12587	0.0
210.0	8.23406	4.53012	3.46464	131.69356	0.0
211.0	8.23662	4.53065	3.46548	131.27196	0.0
212.0	8.23911	4.53117	3.46631	130.85975	0.0
213.0	8.24158	4.53169	3.46714	130.45578	0.0
214.0	8.24406	4.53222	3.46797	130.05905	0.0
215.0	8.24656	4.53275	3.46881	129.66873	0.0
216.0	8.24907	4.5333	3.46964	129.28407	0.0
217.0	8.2516	4.53385	3.47048	128.90448	0.0
218.0	8.25413	4.53441	3.47132	128.52938	0.0
219.0	8.25667	4.53497	3.47216	128.15834	0.0
220.0	8.25922	4.53554	3.47301	127.79097	0.0
221.0	8.26178	4.53611	3.47385	127.42693	0.0
222.0	8.26434	4.53669	3.4747	127.06595	0.0
223.0	8.26691	4.53727	3.47555	126.70776	0.0
224.0	8.26949	4.53786	3.4764	126.35218	0.0
225.0	8.27208	4.53845	3.47725	125.99902	0.0
226.0	8.27467	4.53904	3.4781	125.64813	0.0
227.0	8.27727	4.53964	3.47896	125.29939	0.0
228.0	8.27987	4.54024	3.47981	124.9527	0.0
229.0	8.28248	4.54084	3.48067	124.60795	0.0
230.0	8.28509	4.54145	3.48152	124.26508	0.0
231.0	8.28771	4.54205	3.48238	123.92402	0.0
232.0	8.29033	4.54267	3.48324	123.58471	0.0
233.0	8.29296	4.54328	3.4841	123.24712	0.0
234.0	8.29559	4.5439	3.48496	122.91119	0.0
235.0	8.29823	4.54451	3.48583	122.57692	0.0
236.0	8.30087	4.54514	3.48669	122.24425	0.0
237.0	8.30352	4.54576	3.48755	121.91319	0.0
238.0	8.30617	4.54638	3.48842	121.58369	0.0
239.0	8.30883	4.54701	3.48928	121.25577	0.0
240.0	8.31149	4.54764	3.49015	120.92939	0.0
241.0	8.31406	4.54826	3.49101	120.60455	0.0
242.0	8.31663	4.54887	3.49186	120.28125	0.0
243.0	8.31921	4.54948	3.49272	119.95947	0.0
244.0	8.3218	4.5501	3.49357	119.63921	0.0
245.0	8.32438	4.55072	3.49443	119.32048	0.0
246.0	8.32697	4.55134	3.49529	119.00326	0.0
247.0	8.32957	4.55196	3.49615	118.68755	0.0
248.0	8.33217	4.55259	3.49701	118.37335	0.0
249.0	8.33477	4.55322	3.49787	118.06066	0.0
250.0	8.33738	4.55385	3.49874	117.74948	0.0
251.0	8.33999	4.55448	3.4996	117.4398	0.0
252.0	8.34261	4.55511	3.50047	117.13163	0.0
253.0	8.34523	4.55575	3.50133	116.82497	0.0
254.0	8.34786	4.55639	3.5022	116.51981	0.0
255.0	8.35049	4.55703	3.50307	116.21615	0.0
256.0	8.35312	4.55767	3.50393	115.91399	0.0
257.0	8.35576	4.55832	3.5048	115.61334	0.0
258.0	8.3584	4.55897	3.50567	115.31419	0.0
259.0	8.36104	4.55962	3.50655	115.01653	0.0
260.0	8.36369	4.56026	3.50742	114.72037	0.0
261.0	8.36633	4.56091	3.50829	114.42571	0.0
262.0	8.36898	4.56156	3.50916	114.13254	0.0
263.0	8.37163	4.56222	3.51003	113.84087	0.0
264.0	8.37428	4.56287	3.5109	113.55068	0.0
265.0	8.37694	4.56353	3.51178	113.26198	0.0
266.0	8.37961	4.56419	3.51265	112.97477	0.0
267.0	8.38228	4.56485	3.51353	112.68904	0.0
268.0	8.38495	4.56551	3.51441	112.40479	0.0
269.0	8.38761	4.56618	3.51528	112.12202	0.0
270.0	8.39024	4.56684	3.51616	111.84072	0.0
271.0	8.39287	4.56751	3.51704	111.5609	0.0
272.0	8.39551	4.56818	3.51792	111.28254	0.0
273.0	8.39816	4.56885	3.5188	111.00564	0.0
274.0	8.4008	4.56952	3.51968	110.7302	0.0
275.0	8.40345	4.57019	3.52056	110.45623	0.0
276.0	8.40611	4.57087	3.52144	110.1837	0.0
277.0	8.40877	4.57155	3.52233	109.91262	0.0
278.0	8.41143	4.57223	3.52321	109.64298	0.0
279.0	8.41409	4.57291	3.52409	109.37479	0.0
280.0	8.41676	4.57359	3.52498	109.10803	0.0
281.0	8.41943	4.57428	3.52587	108.8427	0.0
282.0	8.42211	4.57497	3.52675	108.57879	0.0
283.0	8.42479	4.57566	3.52764	108.31631	0.0
284.0	8.42747	4.57635	3.52853	108.05524	0.0
285.0	8.43015	4.57704	3.52942	107.79559	0.0
286.0	8.43284	4.57774	3.53031	107.53734	0.0
287.0	8.43554	4.57843	3.5312	107.28049	0.0
288.0	8.43823	4.57913	3.53209	107.02503	0.0
289.0	8.44093	4.57983	3.53299	106.77097	0.0
290.0	8.44364	4.58054	3.53388	106.51828	0.0
291.0	8.44634	4.58124	3.53478	106.26698	0.0
292.0	8.44905	4.58195	3.53567	106.01705	0.0
293.0	8.45177	4.58266	3.53657	105.76849	0.0
294.0	8.45448	4.58336	3.53746	105.52129	0.0
295.0	8.4572	4.58408	3.53836	105.27545	0.0
296.0	8.45993	4.58479	3.53926	105.03096	0.0
297.0	8.46266	4.58551	3.54016	104.78781	0.0
298.0	8.46604	4.58687	3.54115	104.54601	0.0
299.0	8.46941	4.58822	3.54214	104.30553	0.0
300.0	8.47277	4.58957	3.54313	104.06638	0.0
301.0	8.47612	4.5909	3.54412	103.82855	0.0
302.0	8.47947	4.59222	3.54511	103.59204	0.0
303.0	8.4828	4.59354	3.54609	103.35684	0.0
304.0	8.48613	4.59484	3.54708	103.12294	0.0
305.0	8.48945	4.59613	3.54807	102.89033	0.0
306.0	8.49276	4.59742	3.54905	102.65902	0.0
307.0	8.49607	4.5987	3.55004	102.42899	0.0
308.0	8.49936	4.59996	3.55103	102.20024	0.0
309.0	8.50265	4.60122	3.55201	101.97276	0.0
310.0	8.50593	4.60247	3.553	101.74655	0.0
311.0	8.5092	4.60371	3.55398	101.5216	0.0
312.0	8.51246	4.60494	3.55497	101.2979	0.0
313.0	8.51572	4.60616	3.55595	101.07545	0.0
314.0	8.51897	4.60737	3.55693	100.85424	0.0
315.0	8.52221	4.60857	3.55792	100.63427	0.0
316.0	8.52544	4.60977	3.5589	100.41552	0.0
317.0	8.52867	4.61095	3.55988	100.198	0.0
318.0	8.53189	4.61213	3.56086	99.98169	0.0
319.0	8.5351	4.6133	3.56184	99.7666	0.0
320.0	8.5383	4.61446	3.56283	99.55271	0.0
321.0	8.5415	4.61561	3.56381	99.34002	0.0
322.0	8.54469	4.61675	3.56479	99.12852	0.0
323.0	8.54787	4.61788	3.56577	98.9182	0.0
324.0	8.55104	4.61901	3.56675	98.70907	0.0
325.0	8.55421	4.62013	3.56773	98.50111	0.0
326.0	8.55704	4.62098	3.56869	98.29431	0.0
327.0	8.55985	4.62182	3.56965	98.08868	0.0
328.0	8.56267	4.62267	3.57061	97.88422	0.0
329.0	8.5655	4.62354	3.57157	97.68088	0.0
330.0	8.56835	4.62441	3.57254	97.4787	0.0
331.0	8.57121	4.6253	3.5735	97.27765	0.0
332.0	8.57409	4.62619	3.57447	97.07774	0.0
333.0	8.57698	4.6271	3.57545	96.87895	0.0
334.0	8.57989	4.62802	3.57642	96.68128	0.0
335.0	8.5828	4.62895	3.5774	96.48473	0.0
336.0	8.58574	4.6299	3.57837	96.28928	0.0
337.0	8.58868	4.63085	3.57935	96.09494	0.0
338.0	8.59164	4.63182	3.58034	95.90169	0.0
339.0	8.59462	4.63279	3.58132	95.70953	0.0
340.0	8.5976	4.63378	3.58231	95.51846	0.0
341.0	8.6006	4.63478	3.5833	95.32846	0.0
342.0	8.60362	4.63579	3.58429	95.13954	0.0
343.0	8.60665	4.63681	3.58528	94.95169	0.0
344.0	8.60969	4.63784	3.58627	94.7649	0.0
345.0	8.61274	4.63889	3.58727	94.57916	0.0
346.0	8.61581	4.63994	3.58827	94.39448	0.0
347.0	8.61889	4.641	3.58927	94.21084	0.0
348.0	8.62198	4.64208	3.59027	94.02824	0.0
349.0	8.62509	4.64316	3.59128	93.84668	0.0
350.0	8.62821	4.64426	3.59228	93.66614	0.0
351.0	8.63134	4.64537	3.59329	93.48663	0.0
352.0	8.63449	4.64648	3.5943	93.30814	0.0
353.0	8.63763	4.6476	3.59531	93.13066	0.0
354.0	8.64021	4.64821	3.59628	92.95419	0.0
355.0	8.64279	4.64883	3.59724	92.77872	0.0
356.0	8.64538	4.64945	3.59821	92.60425	0.0
357.0	8.64797	4.65008	3.59918	92.43077	0.0
358.0	8.65056	4.6507	3.60014	92.25827	0.0
359.0	8.65315	4.65133	3.60111	92.08676	0.0
360.0	8.65574	4.65195	3.60208	91.91622	0.0
361.0	8.65834	4.65258	3.60304	91.74666	0.0
362.0	8.66094	4.65321	3.60401	91.57806	0.0
363.0	8.66354	4.65385	3.60498	91.41043	0.0
364.0	8.66615	4.65448	3.60595	91.24375	0.0
365.0	8.66875	4.65512	3.60692	91.07802	0.0
366.0	8.67136	4.65576	3.60789	90.91325	0.0
367.0	8.67397	4.6564	3.60886	90.74941	0.0
368.0	8.67659	4.65704	3.60983	90.58651	0.0
369.0	8.6792	4.65768	3.6108	90.42454	0.0
370.0	8.68182	4.65833	3.61177	90.26351	0.0
371.0	8.68444	4.65897	3.61274	90.10339	0.0
372.0	8.68706	4.65962	3.61371	89.94419	0.0
373.0	8.68969	4.66027	3.61468	89.78591	0.0
374.0	8.69232	4.66092	3.61566	89.62854	0.0
375.0	8.69495	4.66158	3.61663	89.47207	0.0
376.0	8.69758	4.66223	3.6176	89.31651	0.0
377.0	8.70021	4.66289	3.61858	89.16184	0.0
378.0	8.70285	4.66355	3.61955	89.00806	0.0
379.0	8.70549	4.66421	3.62053	88.85517	0.0
380.0	8.70815	4.66487	3.62151	88.70317	0.0
381.0	8.71852	4.67074	3.62431	88.55204	0.0
382.0	8.74011	4.68416	3.62976	88.4018	0.0
383.0	8.76174	4.6976	3.63522	88.25243	0.0
384.0	8.7834	4.71107	3.64068	88.10393	0.0
385.0	8.80509	4.72455	3.64616	87.9563	0.0
386.0	8.82683	4.73806	3.65164	87.80953	0.0
387.0	8.8486	4.7516	3.65714	87.66362	0.0
388.0	8.8704	4.76515	3.66264	87.51857	0.0
389.0	8.89224	4.77873	3.66815	87.37438	0.0
390.0	8.91412	4.79233	3.67367	87.23103	0.0
391.0	8.93604	4.80595	3.6792	87.08854	0.0
392.0	8.95799	4.8196	3.68474	86.94688	0.0
393.0	8.97998	4.83327	3.69028	86.80607	0.0
394.0	9.002	4.84696	3.69584	86.6661	0.0
395.0	9.02407	4.86067	3.7014	86.52696	0.0
396.0	9.04616	4.87441	3.70698	86.38866	0.0
397.0	9.0683	4.88817	3.71256	86.25118	0.0
398.0	9.09047	4.90195	3.71815	86.11452	0.0
399.0	9.11268	4.91576	3.72375	85.97869	0.0
400.0	9.13492	4.92959	3.72936	85.84368	0.0
401.0	9.1572	4.94344	3.73498	85.70948	0.0
402.0	9.17952	4.95731	3.74061	85.57609	0.0
403.0	9.20187	4.97121	3.74624	85.44351	0.0
404.0	9.22425	4.98512	3.75189	85.31174	0.0
405.0	9.24663	4.99903	3.75753	85.18076	0.0
406.0	9.26902	5.01295	3.76317	85.05058	0.0
407.0	9.29141	5.02688	3.76882	84.92119	0.0
408.0	9.31162	5.04471	3.77161	155.91378	0.0
409.0	9.31403	5.04543	3.7724	155.96034	0.0
410.0	9.31644	5.04615	3.77319	156.00604	0.0
411.0	9.31885	5.04688	3.77398	156.0509	0.0
412.0	9.32127	5.0476	3.77477	156.09492	0.0
413.0	9.32369	5.04833	3.77556	156.13812	0.0
414.0	9.32611	5.04906	3.77635	156.1805	0.0
415.0	9.32853	5.0498	3.77714	156.22208	0.0
416.0	9.33095	5.05053	3.77793	156.26286	0.0
417.0	9.33338	5.05127	3.77871	156.30285	0.0
418.0	9.33581	5.05202	3.7795	156.34206	0.0
419.0	9.33659	5.05166	3.7799	156.38049	0.0
420.0	9.33663	5.05081	3.78012	156.41817	0.0
421.0	9.33704	5.05021	3.78043	156.45508	0.0
422.0	9.33782	5.04986	3.78082	156.49126	0.0
423.0	9.33898	5.04975	3.7813	156.52669	0.0
424.0	9.3405	5.0499	3.78187	156.56139	0.0
425.0	9.34239	5.05029	3.78253	156.59537	0.0
426.0	9.34465	5.05092	3.78327	156.62864	0.0
427.0	9.34726	5.0518	3.7841	156.66119	0.0
428.0	9.35024	5.05293	3.78501	156.69307	0.0
429.0	9.35358	5.05429	3.786	156.72422	0.0
430.0	9.35728	5.0559	3.78708	156.7547	0.0
431.0	9.36133	5.05774	3.78824	156.7845	0.0
432.0	9.36574	5.05982	3.78949	156.81363	0.0
433.0	9.3705	5.06214	3.79081	156.8421	0.0
434.0	9.37488	5.06421	3.79205	156.86991	0.0
435.0	9.37731	5.06502	3.79281	156.89708	0.0
436.0	9.37974	5.06583	3.79358	156.92359	0.0
437.0	9.38217	5.06664	3.79434	156.94947	0.0
438.0	9.38461	5.06745	3.79511	156.97472	0.0
439.0	9.38704	5.06827	3.79587	156.99935	0.0
440.0	9.38949	5.06908	3.79664	157.02335	0.0
441.0	9.39193	5.0699	3.7974	157.04675	0.0
442.0	9.39437	5.07071	3.79817	157.06953	0.0
443.0	9.39682	5.07153	3.79894	157.09172	0.0
444.0	9.39927	5.07236	3.79971	157.11331	0.0
445.0	9.40172	5.07318	3.80047	157.13432	0.0
446.0	9.40418	5.074	3.80124	157.15474	0.0
447.0	9.40664	5.07483	3.80201	157.17458	0.0
448.0	9.40909	5.07565	3.80278	157.19384	0.0
449.0	9.41156	5.07648	3.80355	157.21254	0.0
450.0	9.41402	5.07731	3.80432	157.23068	0.0
451.0	9.41648	5.07814	3.80509	157.24826	0.0
452.0	9.41895	5.07897	3.80586	157.26529	0.0
453.0	9.42142	5.07981	3.80663	157.28177	0.0
454.0	9.42389	5.08064	3.80741	157.2977	0.0
455.0	9.42637	5.08148	3.80818	157.3131	0.0
456.0	9.42885	5.08232	3.80895	157.32796	0.0
457.0	9.43132	5.08315	3.80972	157.3423	0.0
458.0	9.4338	5.08399	3.8105	157.35611	0.0
459.0	9.43629	5.08484	3.81127	157.36939	0.0
460.0	9.43877	5.08568	3.81204	157.38217	0.0
461.0	9.44124	5.08655	3.8128	157.39443	0.0
462.0	9.44371	5.08742	3.81356	157.40618	0.0
463.0	9.44618	5.08829	3.81432	157.41742	0.0
464.0	9.44866	5.08916	3.81508	157.42817	0.0
465.0	9.45114	5.09003	3.81584	157.43842	0.0
466.0	9.45361	5.0909	3.81661	157.44817	0.0
467.0	9.4561	5.09178	3.81737	157.45744	0.0
468.0	9.45858	5.09265	3.81813	157.46622	0.0
469.0	9.46106	5.09353	3.8189	157.47451	0.0
470.0	9.46355	5.0944	3.81966	157.48233	0.0
471.0	9.46604	5.09528	3.82043	157.48967	0.0
472.0	9.46853	5.09616	3.82119	157.49654	0.0
473.0	9.47102	5.09704	3.82196	157.50294	0.0
474.0	9.47352	5.09792	3.82273	157.50887	0.0
475.0	9.47601	5.0988	3.8235	157.51434	0.0
476.0	9.47851	5.09968	3.82426	157.51935	0.0
477.0	9.48101	5.10057	3.82503	157.5239	0.0
478.0	9.48351	5.10145	3.8258	157.528	0.0
479.0	9.48601	5.10234	3.82657	157.53164	0.0
480.0	9.48852	5.10322	3.82734	157.53483	0.0
481.0	9.49103	5.10411	3.82811	157.53758	0.0
482.0	9.49353	5.105	3.82889	157.53988	0.0
483.0	9.49605	5.10588	3.82966	157.54174	0.0
484.0	9.49856	5.10677	3.83043	157.54316	0.0
485.0	9.50108	5.10766	3.83121	157.54414	0.0
486.0	9.50373	5.10867	3.83203	157.54469	0.0
487.0	9.50812	5.11106	3.8335	157.5448	0.0
488.0	9.51251	5.11345	3.83497	157.54448	0.0
489.0	9.51689	5.11584	3.83644	157.54373	0.0
490.0	9.52127	5.11823	3.83791	157.54256	0.0
491.0	9.52565	5.12061	3.83938	157.54096	0.0
492.0	9.53002	5.12299	3.84084	157.53893	0.0
493.0	9.53439	5.12537	3.84231	157.53649	0.0
494.0	9.53876	5.12774	3.84377	157.53362	0.0
495.0	9.54312	5.13011	3.84523	157.53034	0.0
496.0	9.54748	5.13248	3.84669	157.52664	0.0
497.0	9.55184	5.13484	3.84815	157.52252	0.0
498.0	9.55619	5.1372	3.84961	157.51799	0.0
499.0	9.56067	5.13966	3.8511	157.51532	0.0
500.0	9.56418	5.14093	3.8526	144.81502	0.0
501.0	9.56871	5.14342	3.8541	144.77007	0.0
