43.0	895.3633876326664	12931.259691248757	3.6	10.0	0.0	-99999	M
44.0	902.7928760283304	13266.09697929125	3.6	10.0	0.0	-99999	M
45.0	910.1672757788344	13600.953987856918	3.6	10.0	0.0	-99999	M
46.0	917.4870908471243	13935.832964463822	3.6	10.0	0.0	-99999	M
47.0	924.7528197448097	14270.736133859653	3.6	10.0	0.0	-99999	M
48.0	931.9649556677043	14605.665698308298	3.6	10.0	0.0	-99999	M
49.0	939.1239866189993	14940.623837871546	3.6	10.0	0.0	-99999	M
50.0	946.2303955222163	15275.612710676896	3.6	10.0	0.0	-99999	M
51.0	953.2846603282322	15610.634453189927	3.6	10.0	0.0	-99999	M
52.0	960.2872541108841	15945.691180483547	3.6	10.0	0.0	-99999	M
53.0	967.2386451554765	16280.784986503211	3.6	10.0	0.0	-99999	M
54.0	974.1392971428263	16615.908495086496	3.6	10.0	0.0	-99999	M
55.0	980.9896707267762	16951.014187066063	3.6	10.0	0.0	-99999	M
56.0	987.7902277588257	17286.115693261567	3.6	10.0	0.0	-99999	M
57.0	994.5414239311986	17621.22650083356	3.6	10.0	0.0	-99999	M
58.0	1001.2437089122587	17956.359956037653	3.6	10.0	0.0	-99999	M
59.0	1007.8975264768713	18291.529266917096	3.6	10.0	0.0	-99999	M
60.0	1014.5033146321267	18626.74750593548	3.6	10.0	0.0	-99999	M
61.0	1021.0615057387857	18962.027612551265	3.6	10.0	0.0	-99999	M
62.0	1027.572526628759	19297.38239573569	3.6	10.0	0.0	-99999	M
63.0	1034.036798718894	19632.824536435626	3.6	10.0	0.0	-99999	M
64.0	1040.4547381213026	19968.366589982885	3.6	10.0	0.0	-99999	M
65.0	1046.826756552407	20303.96315112159	3.6	10.0	0.0	-99999	M
66.0	1053.153268613679	20639.591811246803	3.6	10.0	0.0	-99999	M
67.0	1059.4346860641103	20975.253806839886	3.6	10.0	0.0	-99999	M
68.0	1065.6714167850785	21310.950362597432	3.6	10.0	0.0	-99999	M
69.0	1071.8638648263914	21646.6826915647	3.6	10.0	0.0	-99999	M
70.0	1078.0124304712645	21982.4500745973	3.6	10.0	0.0	-99999	M
71.0	1084.1175104557244	22318.25322909607	3.6	10.0	0.0	-99999	M
72.0	1090.179497863629	22654.093370978528	3.6	10.0	0.0	-99999	M
73.0	1096.198782112666	22989.97170465955	3.6	10.0	0.0	-99999	M
74.0	1102.1757489966437	23325.889423181296	3.6	10.0	0.0	-99999	M
75.0	1108.1107807270987	23661.84770834155	3.6	10.0	0.0	-99999	M
76.0	1114.0042559742449	23997.84773082045	3.6	10.0	0.0	-99999	M
77.0	1119.856549907298	24333.890650305755	3.6	10.0	0.0	-99999	M
78.0	1125.668034234195	24669.97761561653	3.6	10.0	0.0	-99999	M
79.0	1131.4390772407298	25006.109764825378	3.6	10.0	0.0	-99999	M
80.0	1137.170043829132	25342.288225379154	3.6	10.0	0.0	-99999	M
81.0	1142.8612955561014	25678.514114218062	3.6	10.0	0.0	-99999	M
82.0	1148.5131906703875	26014.78853789313	3.6	10.0	0.0	-99999	M
83.0	1154.126084149876	26351.112592682708	3.6	10.0	0.0	-99999	M
84.0	1159.7003277380545	26687.48736470756	3.6	10.0	0.0	-99999	M
85.0	1165.2362699799896	27023.91393004461	3.6	10.0	0.0	-99999	M
86.0	1170.734256257824	27360.39335483934	3.6	10.0	0.0	-99999	M
87.0	1176.1946288487402	27696.924076071893	3.6	10.0	0.0	-99999	M
88.0	1181.6177271618303	28033.50545735618	3.6	10.0	0.0	-99999	M
89.0	1187.0038876835229	28370.139029706592	3.6	10.0	0.0	-99999	M
90.0	1192.353443820319	28706.826309802367	3.6	10.0	0.0	-99999	M
91.0	1197.6667259342134	29043.56880015714	3.6	10.0	0.0	-99999	M
92.0	1202.9440613776314	29380.36798928637	3.6	10.0	0.0	-99999	M
93.0	1208.1857745278842	29717.22535187274	3.6	10.0	0.0	-99999	M
94.0	1213.3921868508187	30054.14234781354	3.6	10.0	0.0	-99999	M
95.0	1218.5636172620177	30391.106451222237	3.6	10.0	0.0	-99999	M
96.0	1223.700382625923	30728.11841077622	3.6	10.0	0.0	-99999	M
97.0	1228.8027969891916	31065.179026342972	3.6	10.0	0.0	-99999	M
98.0	1233.8711716111477	31402.289090598504	3.6	10.0	0.0	-99999	M
99.0	1238.9058149937514	31739.449389104375	3.6	10.0	0.0	-99999	M
100.0	1243.907032911198	32076.66070038376	3.6	10.0	0.0	-99999	M
101.0	1248.8751284391574	32413.923795996467	3.6	10.0	0.0	-99999	M
102.0	1253.810401983707	32751.239440613328	3.6	10.0	0.0	-99999	M
103.0	1258.7131513098411	33088.60839208979	3.6	10.0	0.0	-99999	M
104.0	1263.5836715696234	33426.031401538625	3.6	10.0	0.0	-99999	M
105.0	1268.4222553299883	33763.509213401914	3.6	10.0	0.0	-99999	M
106.0	1273.229192600188	34101.042519722454	3.6	10.0	0.0	-99999	M
107.0	1278.0047708801355	34438.62937070217	3.6	10.0	0.0	-99999	M
108.0	1282.749275346143	34776.270579048214	3.6	10.0	0.0	-99999	M
109.0	1287.4629886868422	35113.966950252165	3.6	10.0	0.0	-99999	M
110.0	1292.1461911283193	35451.719282668084	3.6	10.0	0.0	-99999	M
111.0	1296.7991604601746	35789.5283675898	3.6	10.0	0.0	-99999	M
112.0	1301.422172061217	36127.3949893273	3.6	10.0	0.0	-99999	M
113.0	1306.015498924784	36465.31992528223	3.6	10.0	0.0	-99999	M
114.0	1310.5794116836805	36803.30394602265	3.6	10.0	0.0	-99999	M
115.0	1315.1141786347284	37141.34781535685	3.6	10.0	0.0	-99999	M
116.0	1319.620065762915	37479.45229040653	3.6	10.0	0.0	-99999	M
117.0	1324.0973367651247	37817.618121678956	3.6	10.0	0.0	-99999	M
118.0	1328.5462530734442	38155.84605313853	3.6	10.0	0.0	-99999	M
119.0	1332.9670738780069	38494.13682227747	3.6	10.0	0.0	-99999	M
120.0	1337.360056149364	38832.49116018578	3.6	10.0	0.0	-99999	M
121.0	1341.7254546603463	39170.90979162044	3.6	10.0	0.0	-99999	M
122.0	1346.06352200738	39509.39343507388	3.6	10.0	0.0	-99999	M
123.0	1350.3745086312172	39847.942802841644	3.6	10.0	0.0	-99999	M
124.0	1354.658662878791	40186.555175812966	3.6	10.0	0.0	-99999	M
125.0	1358.9162313245229	40525.22666102051	3.6	10.0	0.0	-99999	M
126.0	1363.1474585460412	40863.95782176877	3.6	10.0	0.0	-99999	M
127.0	1367.3525870364979	41202.7492165408	3.6	10.0	0.0	-99999	M
128.0	1371.5318572213448	41541.60139904836	3.6	10.0	0.0	-99999	M
129.0	1375.6855074804578	41880.513905242224	3.6	10.0	0.0	-99999	M
130.0	1379.813774210711	42219.48663533815	3.6	10.0	0.0	-99999	M
131.0	1383.9168918175333	42558.520129565244	3.6	10.0	0.0	-99999	M
132.0	1387.9950926907468	42897.61492356512	3.6	10.0	0.0	-99999	M
133.0	1392.0486072143703	43236.77154843955	3.6	10.0	0.0	-99999	M
134.0	1396.0776637744057	43575.99053079788	3.6	10.0	0.0	-99999	M
135.0	1400.082488764304	43915.27239280388	3.6	10.0	0.0	-99999	M
136.0	1404.063306587765	44254.61765222254	3.6	10.0	0.0	-99999	M
137.0	1408.0203396584548	44594.02682246639	3.6	10.0	0.0	-99999	M
138.0	1411.9538083961588	44933.50041264171	3.6	10.0	0.0	-99999	M
139.0	1415.8639312188154	45273.038927594505	3.6	10.0	0.0	-99999	M
140.0	1419.7509245297656	45612.64286795629	3.6	10.0	0.0	-99999	M
141.0	1423.6150026994499	45952.31273018994	3.6	10.0	0.0	-99999	M
142.0	1427.4563780406577	46292.04900663534	3.6	10.0	0.0	-99999	M
143.0	1431.2752607762766	46631.85218555528	3.6	10.0	0.0	-99999	M
144.0	1435.0718589983148	46971.7227511814	3.6	10.0	0.0	-99999	M
145.0	1438.8463786167613	47311.6611837604	3.6	10.0	0.0	-99999	M
146.0	1442.5990232966121	47651.66795960067	3.6	10.0	0.0	-99999	M
147.0	1446.329994381105	47991.74355111948	3.6	10.0	0.0	-99999	M
148.0	1450.0394907988755	48331.888426890684	3.6	10.0	0.0	-99999	M
149.0	1453.7277089523657	48672.10305169352	3.6	10.0	0.0	-99999	M
150.0	1457.3948425843728	49012.38788656227	3.6	10.0	0.0	-99999	M
151.0	1461.041082619097	49352.74338883738	3.6	10.0	0.0	-99999	M
152.0	1464.6666169734422	49693.170012218136	3.6	10.0	0.0	-99999	M
153.0	1468.2716303444017	50033.66808690401	3.6	10.0	0.0	-99999	M
154.0	1471.8563040206675	50374.233740945056	3.6	10.0	0.0	-99999	M
155.0	1475.4208155794806	50714.86694132617	3.6	10.0	0.0	-99999	M
156.0	1478.965338439877	51055.567833481	3.6	10.0	0.0	-99999	M
157.0	1482.4900414242761	51396.33683231532	3.6	10.0	0.0	-99999	M
158.0	1485.9950882421451	51737.17434961693	3.6	10.0	0.0	-99999	M
159.0	1489.4806368968611	52078.08079413237	3.6	10.0	0.0	-99999	M
160.0	1492.9468389903202	52419.056571650144	3.6	10.0	0.0	-99999	M
161.0	1496.3938389082339	52760.10208509212	3.6	10.0	0.0	-99999	M
162.0	1499.8217728661932	53101.21773461392	3.6	10.0	0.0	-99999	M
163.0	1503.2307677932652	53442.403917716394	3.6	10.0	0.0	-99999	M
164.0	1506.620940025996	53783.66102936976	3.6	10.0	0.0	-99999	M
165.0	1509.9923937811996	54124.98946215243	3.6	10.0	0.0	-99999	M
166.0	1513.3452193706185	54466.38960640747	3.6	10.0	0.0	-99999	M
167.0	1516.6794911144216	54807.86185041907	3.6	10.0	0.0	-99999	M
168.0	1519.9952649033203	55149.40658061278	3.6	10.0	0.0	-99999	M
169.0	1523.292575350747	55491.024181783316	3.6	10.0	0.0	-99999	M
170.0	1526.5714324667877	55832.715037354494	3.6	10.0	0.0	-99999	M
171.0	1529.831817774216	56174.47952967664	3.6	10.0	0.0	-99999	M
172.0	1533.073679773735	56516.31804036779	3.6	10.0	0.0	-99999	M
173.0	1536.296928650097	56858.2309507056	3.6	10.0	0.0	-99999	M
174.0	1539.5014300927935	57200.218642078726	3.6	10.0	0.0	-99999	M
175.0	1542.6869980840293	57542.281496507116	3.6	10.0	0.0	-99999	M
176.0	1545.8533864822691	57884.41989724276	3.6	10.0	0.0	-99999	M
177.0	1549.0002792011435	58226.63422946401	3.6	10.0	0.0	-99999	M
178.0	1552.1272787503235	58568.92488107884	3.6	10.0	0.0	-99999	M
179.0	1555.2338928662646	58911.292243654905	3.6	10.0	0.0	-99999	M
180.0	1558.3195189156538	59253.73671349721	3.6	10.0	0.0	-99999	M
181.0	1561.383425701846	59596.25869289737	3.6	10.0	0.0	-99999	M
182.0	1564.4247322489948	59938.85859123303	3.6	10.0	0.0	-99999	M
183.0	1567.4423831188046	60281.533285735735	3.6	10.0	0.0	-99999	M
184.0	1570.4351196473256	60624.282267961215	3.6	10.0	0.0	-99999	M
185.0	1573.4014461472852	60967.10584744707	3.6	10.0	0.0	-99999	M
186.0	1576.3395906749606	61310.00346022239	3.6	10.0	0.0	-99999	M
187.0	1579.2474593301306	61652.9756338494	3.6	10.0	0.0	-99999	M
188.0	1582.1225828470187	61996.02291880541	3.6	10.0	0.0	-99999	M
189.0	1584.9620543954045	62339.14589270647	3.6	10.0	0.0	-99999	M
190.0	1587.7624570670384	62682.345165211635	3.6	10.0	0.0	-99999	M
191.0	1590.5197793413072	63025.621383717844	3.6	10.0	0.0	-99999	M
192.0	1593.2293165423819	63368.97523997346	3.6	10.0	0.0	-99999	M
193.0	1595.8855559719823	63712.40747775899	3.6	10.0	0.0	-99999	M
194.0	1598.4820430197071	64055.91890180766	3.6	10.0	0.0	-99999	M
195.0	1601.0112251076348	64399.51038816576	3.6	10.0	0.0	-99999	M
196.0	1603.4642698072387	64743.18289622593	3.6	10.0	0.0	-99999	M
197.0	1605.830852862396	65086.93748270275	3.6	10.0	0.0	-99999	M
198.0	1608.0989111482847	65430.775317864754	3.6	10.0	0.0	-99999	M
199.0	1610.2543547756788	65774.6977043865	3.6	10.0	0.0	-99999	M
200.0	1612.2807315942796	66118.7060992463	3.6	10.0	0.0	-99999	M
201.0	1614.1644660621748	66462.80208294654	3.6	10.0	0.0	-99999	M
202.0	1615.9253980432065	66806.9870252361	3.6	10.0	0.0	-99999	M
203.0	1617.5805060723515	67151.26211596928	3.6	10.0	0.0	-99999	M
204.0	1619.1443216286539	67495.62839142248	3.6	10.0	0.0	-99999	M
205.0	1620.6292832734098	67840.08675673875	3.6	10.0	0.0	-99999	M
206.0	1622.0460394085792	68184.63800507109	3.6	10.0	0.0	-99999	M
207.0	1623.4037071308371	68529.28283391127	3.6	10.0	0.0	-99999	M
208.0	1624.7100935651376	68874.02185901883	3.6	10.0	0.0	-99999	M
209.0	1625.9718851303123	69218.85562630369	3.6	10.0	0.0	-99999	M
210.0	1627.1948093943688	69563.78462196382	3.6	10.0	0.0	-99999	M
211.0	1628.3837735001146	69908.80928090154	3.6	10.0	0.0	-99999	M
212.0	1629.5429826306058	70253.92800255396	3.6	10.0	0.0	-99999	M
213.0	1630.6760413197485	70599.14047336664	3.6	10.0	0.0	-99999	M
214.0	1631.7860399194078	70944.4469799323	3.6	10.0	0.0	-99999	M
215.0	1632.8756287136414	71289.84778232985	3.6	10.0	0.0	-99999	M
216.0	1633.9470813230664	71635.34311790174	3.6	10.0	0.0	-99999	M
217.0	1635.002348950253	71980.93320448272	3.6	10.0	0.0	-99999	M
218.0	1636.0431067919483	72326.61824315965	3.6	10.0	0.0	-99999	M
219.0	1637.0707937516022	72672.39842063107	3.6	10.0	0.0	-99999	M
220.0	1638.086646421295	73018.27391122433	3.6	10.0	0.0	-99999	M
221.0	1639.0917281616883	73364.24487862058	3.6	10.0	0.0	-99999	M
222.0	1640.0869539885657	73710.31147732968	3.6	10.0	0.0	-99999	M
223.0	1641.0731118718827	74056.47385395189	3.6	10.0	0.0	-99999	M
224.0	1642.050880965534	74402.73214825678	3.6	10.0	0.0	-99999	M
225.0	1643.0208472110303	74749.0864941065	3.6	10.0	0.0	-99999	M
226.0	1643.983516694153	75095.53702024554	3.6	10.0	0.0	-99999	M
227.0	1644.939327078835	75442.08385097675	3.6	10.0	0.0	-99999	M
228.0	1645.888657395638	75788.72710673981	3.6	10.0	0.0	-99999	M
229.0	1646.8318364220897	76135.46690460661	3.6	10.0	0.0	-99999	M
230.0	1647.7691498578888	76482.3033587053	3.6	10.0	0.0	-99999	M
231.0	1648.7008464686417	76829.23658058372	3.6	10.0	0.0	-99999	M
232.0	1649.6271433467275	77176.26667952053	3.6	10.0	0.0	-99999	M
233.0	1650.5482304164511	77523.39376279208	3.6	10.0	0.0	-99999	M
234.0	1651.4642742922692	77870.61793590103	3.6	10.0	0.0	-99999	M
235.0	1652.3754215832187	78217.93930277249	3.6	10.0	0.0	-99999	M
236.0	1653.281801723204	78565.35796592252	3.6	10.0	0.0	-99999	M
237.0	1654.183529395352	78912.8740266026	3.6	10.0	0.0	-99999	M
238.0	1655.080706608801	79260.487584924	3.6	10.0	0.0	-99999	M
239.0	1655.9734244778763	79608.19873996451	3.6	10.0	0.0	-99999	M
240.0	1656.8617647476235	79956.0075896031	3.6	10.0	0.0	-99999	M
241.0	1657.7458011100173	80303.91287287047	3.6	10.0	0.0	-99999	M
242.0	1658.6256003169992	80651.91461552039	3.6	10.0	0.0	-99999	M
243.0	1659.5012231338442	81000.01292400825	3.6	10.0	0.0	-99999	M
244.0	1660.3727251612836	81348.20790403188	3.6	10.0	0.0	-99999	M
245.0	1661.2401575401796	81696.49966057687	3.6	10.0	0.0	-99999	M
246.0	1662.103567555601	82044.88829795606	3.6	10.0	0.0	-99999	M
247.0	1662.9629991547201	82393.37391984362	3.6	10.0	0.0	-99999	M
248.0	1663.818493390882	82741.95662930512	3.6	10.0	0.0	-99999	M
249.0	1664.6700888044263	83090.63652882347	3.6	10.0	0.0	-99999	M
250.0	1665.5178217493196	83439.41372032194	3.6	10.0	0.0	-99999	M
251.0	1666.3617266733559	83788.28830518428	3.6	10.0	0.0	-99999	M
252.0	1667.2018363585712	84137.26038427252	3.6	10.0	0.0	-99999	M
253.0	1668.038182127566	84486.33005794272	3.6	10.0	0.0	-99999	M
254.0	1668.8707940206098	84835.49742605895	3.6	10.0	0.0	-99999	M
255.0	1669.699700947705	85184.7625880059	3.6	10.0	0.0	-99999	M
256.0	1670.5249308191892	85534.1256427001	3.6	10.0	0.0	-99999	M
257.0	1671.3465106579408	85883.58668860007	3.6	10.0	0.0	-99999	M
258.0	1672.1644666958175	86233.14582371552	3.6	10.0	0.0	-99999	M
259.0	1672.9788244565714	86582.80314561578	3.6	10.0	0.0	-99999	M
260.0	1673.789608827443	86932.55851917512	3.6	10.0	0.0	-99999	M
261.0	1674.5968441225143	87282.4119778964	3.6	10.0	0.0	-99999	M
262.0	1675.400554133872	87632.36361675416	3.6	10.0	0.0	-99999	M
263.0	1676.2007621766165	87982.4135303174	3.6	10.0	0.0	-99999	M
264.0	1676.9974911281572	88332.56181275511	3.6	10.0	0.0	-99999	M
265.0	1677.7907634621313	88682.80855784181	3.6	10.0	0.0	-99999	M
266.0	1678.5806012777118	89033.15385896253	3.6	10.0	0.0	-99999	M
267.0	1679.3670263249608	89383.59780911774	3.6	10.0	0.0	-99999	M
268.0	1680.1500600268366	89734.14050091527	3.6	10.0	0.0	-99999	M
269.0	1680.9297234987228	90084.78196682881	3.6	10.0	0.0	-99999	M
270.0	1681.7060375654794	90435.5221901652	3.6	10.0	0.0	-99999	M
271.0	1682.4790227748117	90786.36125869206	3.6	10.0	0.0	-99999	M
272.0	1683.2486994098213	91137.29925983526	3.6	10.0	0.0	-99999	M
273.0	1684.0150874999786	91488.33628068259	3.6	10.0	0.0	-99999	M
274.0	1684.7782068307317	91839.47240798725	3.6	10.0	0.0	-99999	M
275.0	1685.5380769519516	92190.70772817131	3.6	10.0	0.0	-99999	M
276.0	1686.2947171853666	92542.04232732898	3.6	10.0	0.0	-99999	M
277.0	1687.0481466311346	92893.47629123078	3.6	10.0	0.0	-99999	M
278.0	1687.7983841736468	93245.00970532674	3.6	10.0	0.0	-99999	M
279.0	1688.5454484867223	93596.64265474943	3.6	10.0	0.0	-99999	M
280.0	1689.289358038251	93948.37522431705	3.6	10.0	0.0	-99999	M
281.0	1690.0301310943637	94300.20749853633	3.6	10.0	0.0	-99999	M
282.0	1690.7677857231906	94652.13956160555	3.6	10.0	0.0	-99999	M
283.0	1691.5023397982718	95004.17149741738	3.6	10.0	0.0	-99999	M
284.0	1692.233811001659	95356.3033895617	3.6	10.0	0.0	-99999	M
285.0	1692.962216826758	95708.53532132845	3.6	10.0	0.0	-99999	M
286.0	1693.6875745809414	96060.86737571037	3.6	10.0	0.0	-99999	M
287.0	1694.409901387963	96413.29963540568	3.6	10.0	0.0	-99999	M
288.0	1695.1292141902047	96765.83218282083	3.6	10.0	0.0	-99999	M
289.0	1695.845529750773	97118.46510007311	3.6	10.0	0.0	-99999	M
290.0	1696.5588646554656	97471.19846899335	3.6	10.0	0.0	-99999	M
291.0	1697.2692353146276	97824.03237112831	3.6	10.0	0.0	-99999	M
292.0	1697.9766579649079	98176.96688774356	3.6	10.0	0.0	-99999	M
293.0	1698.6811486709307	98530.00209982568	3.6	10.0	0.0	-99999	M
294.0	1699.3827233268885	98883.13808808499	3.6	10.0	0.0	-99999	M
295.0	1700.0813976580732	99236.3749329579	3.6	10.0	0.0	-99999	M
296.0	1700.7771872205153	99589.71271513888	3.6	10.0	0.0	-99999	M
297.0	1701.4701073832261	99943.15158910146	3.6	10.0	0.0	-99999	M
298.0	1702.160173298642	100296.70054698188	3.6	10.0	0.0	-99999	M
299.0	1702.8473999578766	100650.3595445831	3.6	10.0	0.0	-99999	M
300.0	1703.5318021919757	101004.12853815494	3.6	10.0	0.0	-99999	M
301.0	1704.2133946731317	101358.00748439167	3.6	10.0	0.0	-99999	M
302.0	1704.8921919158731	101711.99634042951	3.6	10.0	0.0	-99999	M
303.0	1705.568208278222	102066.09506384439	3.6	10.0	0.0	-99999	M
304.0	1706.2414579628307	102420.30361264964	3.6	10.0	0.0	-99999	M
305.0	1706.9119550180965	102774.62194529359	3.6	10.0	0.0	-99999	M
306.0	1707.5797133392514	103129.05002065751	3.6	10.0	0.0	-99999	M
307.0	1708.24474666944	103483.5877980533	3.6	10.0	0.0	-99999	M
308.0	1708.907068600773	103838.23523722138	3.6	10.0	0.0	-99999	M
309.0	1709.5666925753694	104192.99229832864	3.6	10.0	0.0	-99999	M
310.0	1710.2236318863788	104547.85894196633	3.6	10.0	0.0	-99999	M
311.0	1710.8778996789943	104902.83512914802	3.6	10.0	0.0	-99999	M
312.0	1711.5295089514439	105257.92082130765	3.6	10.0	0.0	-99999	M
313.0	1712.1784725559771	105613.11598029765	3.6	10.0	0.0	-99999	M
314.0	1712.8248031998337	105968.42056838691	3.6	10.0	0.0	-99999	M
315.0	1713.4685134462009	106323.83454825902	3.6	10.0	0.0	-99999	M
316.0	1714.1096157151585	106679.3578830104	3.6	10.0	0.0	-99999	M
317.0	1714.7481222846154	107034.99053614857	3.6	10.0	0.0	-99999	M
318.0	1715.384045291233	107390.73247159035	3.6	10.0	0.0	-99999	M
319.0	1716.017396731336	107746.58365366021	3.6	10.0	0.0	-99999	M
320.0	1716.648188461821	108102.54404708816	3.6	10.0	0.0	-99999	M
321.0	1717.2764322010532	108458.6136170082	3.6	10.0	0.0	-99999	M
322.0	1717.9021395297486	108814.79232895671	3.6	10.0	0.0	-99999	M
323.0	1718.525321891849	109171.08014887088	3.6	10.0	0.0	-99999	M
324.0	1719.1459905963009	109527.47704275625	3.6	10.0	0.0	-99999	M
325.0	1719.764156825119	109883.98297666326	3.6	10.0	0.0	-99999	M
326.0	1720.3798316334157	110240.59591993777	3.6	10.0	0.0	-99999	M
327.0	1720.9930259409505	110597.31584666736	3.6	10.0	0.0	-99999	M
328.0	1721.6037505329962	110954.1429742494	3.6	10.0	0.0	-99999	M
329.0	1722.2120160611992	111311.07751909833	3.6	10.0	0.0	-99999	M
330.0	1722.8178330444302	111668.11969665202	3.6	10.0	0.0	-99999	M
331.0	1723.4212118696228	112025.26972137784	3.6	10.0	0.0	-99999	M
332.0	1724.0221627926048	112382.52780677879	3.6	10.0	0.0	-99999	M
333.0	1724.6206959389206	112739.89416539953	3.6	10.0	0.0	-99999	M
334.0	1725.2168213046434	113097.36900883217	3.6	10.0	0.0	-99999	M
335.0	1725.8105487571765	113454.95254772229	3.6	10.0	0.0	-99999	M
336.0	1726.4018880360509	113812.64499177437	3.6	10.0	0.0	-99999	M
337.0	1726.99084875371	114170.44654975767	3.6	10.0	0.0	-99999	M
338.0	1727.5774403962855	114528.35742951169	3.6	10.0	0.0	-99999	M
339.0	1728.1616723243699	114886.37783795157	3.6	10.0	0.0	-99999	M
340.0	1728.7435537737745	115244.50798107355	3.6	10.0	0.0	-99999	M
341.0	1729.323093856213	115602.74806398788	3.6	10.0	0.0	-99999	M
342.0	1729.900301559434	115961.09829094427	3.6	10.0	0.0	-99999	M
343.0	1730.4751857475633	116319.55886533714	3.6	10.0	0.0	-99999	M
344.0	1731.047755161847	116678.1299897109	3.6	10.0	0.0	-99999	M
345.0	1731.618018421383	117036.81186576514	3.6	10.0	0.0	-99999	M
346.0	1732.1859840238558	117395.60469435967	3.6	10.0	0.0	-99999	M
347.0	1732.7516603462548	117754.50867551954	3.6	10.0	0.0	-99999	M
348.0	1733.3150556455892	118113.52400843984	3.6	10.0	0.0	-99999	M
349.0	1733.8761780596	118472.6508914907	3.6	10.0	0.0	-99999	M
350.0	1734.4350356074617	118831.88952222186	3.6	10.0	0.0	-99999	M
351.0	1734.9916361907156	119191.24009727043	3.6	10.0	0.0	-99999	M
352.0	1735.5459875988854	119550.70281110336	3.6	10.0	0.0	-99999	M
353.0	1736.0980975313028	119910.27772284887	3.6	10.0	0.0	-99999	M
354.0	1736.647973572264	120269.96017168624	3.6	10.0	0.0	-99999	M
355.0	1737.1956231917056	120629.75019760612	3.6	10.0	0.0	-99999	M
356.0	1737.7410537458763	120989.64784063649	3.6	10.0	0.0	-99999	M
357.0	1738.284272478013	121349.65314084335	3.6	10.0	0.0	-99999	M
358.0	1738.825286519013	121709.76613833114	3.6	10.0	0.0	-99999	M
359.0	1739.364102888113	122069.98687324346	3.6	10.0	0.0	-99999	M
360.0	1739.9007284935678	122430.31538576355	3.6	10.0	0.0	-99999	M
361.0	1740.4351701333408	122790.75171611484	3.6	10.0	0.0	-99999	M
362.0	1740.967434495804	123151.2959045603	3.6	10.0	0.0	-99999	M
363.0	1741.4975281605757	123511.947991358	3.6	10.0	0.0	-99999	M
364.0	1742.0254576001164	123872.7080167618	3.6	10.0	0.0	-99999	M
365.0	1742.5512291804541	124233.57602102174	3.6	10.0	0.0	-99999	M
366.0	1743.074849161932	124594.55204438492	3.6	10.0	0.0	-99999	M
